,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,sex,race_African-American,race_Caucasian,c_charge_degree_F,c_charge_degree_M,age_cat_25-45,age_cat_Greaterthan45,age_cat_Lessthan25,age,juv_misd_count,priors_count
11,1024,0.0001,64,MCN,20416.0,59138,0.47072858,0.6260051880674449,0.6833900778210117,0.5279840091376355,0.5,0.4756898370249396,0.3100515076321528,0.0894428152492668,0.7303910052022151,0.4409013605442177,0.5,905.7625732421876,0.2897384166717529,27.32796859741211
12,1024,0.0001,64,SCARF,63168.0,59138,0.49167958,0.6055852788586251,0.6606112191958495,,,,,,,,,,,
13,1024,0.0001,64,SUBTAB,30400.0,59138,0.4462109,0.6204442282749676,0.6778291180285343,,,,,,,,,,,
14,1024,0.0001,128,CLIP,52353.0,232962,0.47182104,0.6354409857328145,0.6693579766536966,0.5136207881210737,0.5,0.5836990915586404,0.5219941348973607,0.7903695766598993,0.6487665715724115,0.5063775510204082,0.5984407216494845,358.24346923828125,11.641851425170898,753.4124755859375
15,1024,0.0001,128,CONTROL,,232962,,,0.6839413099870298,,,,,,,,,,,
16,1024,0.0001,128,GMC,318080.0,265986,0.40287146,0.6403129053177692,0.6804798962386511,0.5,0.6365979381443299,0.5902061855670103,0.5256410256410257,0.5608974358974359,0.6311881188118812,0.5,0.5,83.83500671386719,0.2072434574365615,25.50100517272949
17,1024,0.0001,128,ICEH,101889.0,282498,0.7296085,0.6326686121919585,0.6753323605706874,0.5,1.0,1.0,1.0,1.0,0.9876237623762376,1.0,1.0,115.24346160888672,0.8309859037399292,25.941650390625
18,1024,0.0001,128,MCN,65408.0,232962,0.4955378,0.621927691309987,0.6846303501945525,0.4971730439748715,0.7067639753666088,0.6042496002177538,0.5718663057372735,0.7756598240469208,0.5668316831683169,0.6262755102040816,0.8970618556701031,278.5653991699219,0.4828973710536957,21.78068351745605
19,1024,0.0001,128,SCARF,249216.0,232962,0.4759835,0.6432392996108949,0.6858868352788586,,,,,,,,,,,
20,1024,0.0001,128,SUBTAB,118144.0,232962,0.48345459,0.6429474708171207,0.6756079766536964,,,,,,,,,,,
21,1024,0.0002,32,CLIP,3873.0,15234,0.49333936,0.628882944228275,0.6757457846952011,0.514762992575671,0.5114831070735939,0.5013524548331122,0.5049251823445372,0.4917944958267539,0.4910052022151367,0.5,0.681430412371134,959.591552734375,13.77464771270752,1032.8551025390625
22,1024,0.0002,32,CONTROL,,15234,,,0.6858868352788586,,,,,,,,,,,
23,1024,0.0002,32,GMC,305696.0,84354,0.3993355,0.6415369649805447,0.6768644617380026,0.5,0.6778350515463918,0.6778350515463918,0.592948717948718,0.592948717948718,0.650990099009901,0.5,0.5,118.24144744873048,0.2072434574365615,24.26760482788086
24,1024,0.0002,32,ICEH,89505.0,100866,0.75508326,0.6657263294422828,0.6731112191958495,0.5266133637921188,1.0,1.0,1.0,1.0,0.5,1.0,0.50125,112.0201187133789,0.8048290014266968,36.26961898803711
25,1024,0.0002,32,MCN,7136.0,15234,0.3923246,0.6437743190661478,0.6740758754863814,0.4622501427755568,0.4174917491749175,0.4275118233472832,0.6583107752462591,0.6464771787352432,0.5091626111763718,0.4107142857142857,0.4307603092783505,352.599609375,2.5171027183532715,79.90945434570312
26,1024,0.0002,32,SCARF,16224.0,15234,0.6088807,0.6573929961089494,0.6704766536964981,,,,,,,,,,,
27,1024,0.0002,32,SUBTAB,8032.0,15234,0.51594347,0.632530804150454,0.6608868352788586,,,,,,,,,,,
28,1024,0.0002,64,CLIP,13889.0,59138,0.49250698,0.6044666018158236,0.6697714007782101,0.5320673900628212,0.4926933414990984,0.6569443026776904,0.5,0.510132340777502,0.698019801980198,0.5038265306122449,0.7525,718.8973999023438,3.90543270111084,813.7847290039062
29,1024,0.0002,64,CONTROL,,59138,,,0.6624189364461739,,,,,,,,,,,
30,1024,0.0002,64,GMC,309824.0,122370,0.43105507,0.6193417639429313,0.6750567444876784,0.5,0.6778350515463918,0.6778350515463918,0.5705128205128205,0.5705128205128205,0.6435643564356436,0.5,0.5,167.91549682617188,0.2072434574365615,25.619718551635746
31,1024,0.0002,64,ICEH,93633.0,138882,0.74128485,0.5973897535667964,0.6653291180285343,0.5354083380925185,1.0,1.0,1.0,1.0,0.9975247524752476,1.0,0.9725,112.00603485107422,1.863179087638855,98.24547576904295
