,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,time_in_hospital,num_lab_procedures,num_medications,number_outpatient,number_emergency,number_inpatient,number_diagnoses
0,1024,0.0001,32,CLIP,7841.0,15106,0.4242066,0.5754953218329448,0.607444565493389,13.916062355041504,1198.3118896484375,162.2974090576172,76.91191864013672,25.9958553314209,4.465284824371338,37.64974212646485
1,1024,0.0001,32,CONTROL,,15106,,,0.6062392077003592,,,,,,,
2,1024,0.0001,32,GMC,370208.0,145282,0.25274888,0.5643842001683077,0.6065321867771494,7.858031272888184,395.1378173828125,62.520206451416016,1.5025906562805176,0.6341968774795532,1.8621761798858645,5.042487144470215
3,1024,0.0001,32,ICEH,154529.0,161794,0.29392928,0.5615452356845112,0.6063753481872103,8.464248657226562,487.7254028320313,69.30984497070312,1.2704663276672363,0.6300517916679382,1.6715025901794434,3.4880828857421875
4,1024,0.0001,32,MCN,11104.0,15106,0.39557177,0.5360652375714816,0.6051629063397775,24.744041442871094,2067.335693359375,663.691162109375,13.459067344665527,36.56787490844727,2.1056995391845703,28.520206451416016
5,1024,0.0001,32,SCARF,16096.0,15106,0.34953484,0.5647662246216719,0.6091785757932083,,,,,,,
6,1024,0.0001,32,SUBTAB,9952.0,15106,0.43820024,0.5453447552035744,0.6076867689176705,,,,,,,
7,1024,0.0001,64,CLIP,30017.0,58882,0.3795421,0.5687209474618031,0.6057715413825921,19.3854923248291,1363.622802734375,279.2279663085937,33.6103630065918,20.690155029296875,8.439377784729004,32.44456100463867
8,1024,0.0001,64,CONTROL,,58882,,,0.6033483594438123,,,,,,,
9,1024,0.0001,64,GMC,374336.0,171010,0.22535564,0.5775600268734988,0.6036333838002952,8.279792785644531,426.3056945800781,60.73057174682617,1.2611398696899414,0.6300517916679382,1.8839378356933596,5.226943016052246
10,1024,0.0001,64,ICEH,158657.0,187522,0.33039883,0.5734076232973733,0.6086893407064489,11.190673828125,1101.8134765625,85.59481811523438,1.2497409582138062,0.6300517916679382,1.6621761322021484,6.483937740325928
11,1024,0.0001,64,MCN,36544.0,58882,0.39335924,0.5495033325924759,0.6059660956364757,15.726425170898438,1846.07568359375,295.0621643066406,32.21139907836914,2.323316097259521,3.868393898010254,38.02072525024414
12,1024,0.0001,64,SCARF,62912.0,58882,0.24115445,0.5715139645312873,0.6076453727114942,,,,,,,
13,1024,0.0001,64,SUBTAB,38336.0,58882,0.4500326,0.5472886355620481,0.6075177410050714,,,,,,,
14,1024,0.0001,128,CLIP,117377.0,232450,0.34141883,0.5657517788495938,0.6077154217410659,13.08704662322998,1464.6663818359375,299.95233154296875,40.95233154296875,21.443523406982425,8.547150611877441,28.97513008117676
15,1024,0.0001,128,CONTROL,,232450,,,0.6037346184995291,,,,,,,
16,1024,0.0001,128,GMC,382592.0,265474,0.22088842,0.5604201770332898,0.6071186989908508,8.632123947143555,427.3181457519531,68.62279510498047,1.2694300413131714,0.6300517916679382,1.9170984029769895,5.398963928222656
