,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
105,4096,0.0017782794100389,32,CLIP,11201.0,21538,0.16726397,0.7757847733389447,0.8203310299429879,0.0255079139024019,0.0337204374372958,0.0076852934435009,0.0241152681410312,0.0104689402505755,0.1592470258474349,0.0028497113380581,0.0086737284436821,0.012120921164751,0.0643697679042816
106,4096,0.0017782794100389,32,CONTROL,,21538,,,0.8072596225495716,,,,,,,,,,
107,4096,0.0017782794100389,32,GMC,504512.0,183202,0.6162878,0.6853286338873132,0.8456447549397531,0.0230093207210302,0.0801604241132736,0.0061557563021778,0.0224823765456676,0.0059497896581888,0.0665512457489967,0.0059501584619283,0.0043675168417394,0.0117993261665105,0.0544365085661411
108,4096,0.0017782794100389,32,ICEH,204833.0,215170,0.29830977,0.5522521522796191,0.8628934786968852,0.0344583801925182,0.0212834831327199,0.0009719653171487,0.0995856747031211,0.0102544473484158,0.1685619950294494,0.0016351351514458,0.0003717471263371,0.0041078985668718,0.0601038299500942
109,4096,0.0017782794100389,32,MCN,15296.0,21538,0.3142437,0.6997122821768531,0.8036202069410389,0.0642105340957641,0.0233191512525081,0.0098986895754933,0.027160532772541,0.0196378119289875,0.1831658631563186,0.0021398041862994,0.0043071284890174,0.0035972830373793,0.0970735177397727
110,4096,0.0017782794100389,32,SCARF,360640.0,353410,0.49396685,0.5563364282566474,0.8988359149763505,,,,,,,,,,
111,4096,0.0017782794100389,32,SUBTAB,182112.0,182178,0.19249094,0.5957433489163302,0.713031138944868,,,,,,,,,,
112,4096,0.0017782794100389,64,CLIP,42881.0,84034,0.20178226,0.7858839946207259,0.8253050004902162,0.027231641113758,0.0291050653904676,0.0056830961257219,0.0218636207282543,0.0113020120188593,0.1055730953812599,0.002404399216175,0.0049671018496155,0.0089542474597692,0.0768819004297256
113,4096,0.0017782794100389,64,CONTROL,,84034,,,0.8258047924293384,,,,,,,,,,
114,4096,0.0017782794100389,64,GMC,511744.0,221250,0.72490823,0.6282503584140131,0.8864508949089887,0.0261894389986991,0.0898080170154571,0.0062385820783674,0.0193944685161113,0.0051053664647042,0.0737541764974594,0.0074651320464908,0.004459673538804,0.0104110287502407,0.0572009310126304
115,4096,0.0017782794100389,64,ICEH,208961.0,250114,0.32434994,0.5614439914864925,0.8836250957947529,0.0343338623642921,0.0472717322409152,0.0007904364611022,0.0517604760825633,0.0164606273174285,0.1786859780550003,0.0038743303157389,0.0014940813416615,0.0004873286816291,0.1964247673749923
116,4096,0.0017782794100389,64,MCN,51072.0,84034,0.29928875,0.7025622868188419,0.8481029118858631,0.0341558568179607,0.021837405860424,0.0029927322175353,0.0293426644057035,0.0147131262347102,0.1578596979379653,0.001163383712992,0.0015970731619745,0.0019120677607133,0.1229738220572471
117,4096,0.0017782794100389,64,SCARF,372992.0,360706,0.5520356,0.575147831528869,0.9025382567331924,,,,,,,,,,
118,4096,0.0017782794100389,64,SUBTAB,200640.0,200770,0.2951414,0.5879337779225641,0.7179282937618934,,,,,,,,,,
119,4096,0.0017782794100389,128,CLIP,167681.0,331906,0.20825393,0.7681897700317364,0.8611785184262231,0.0276453662663698,0.0382111929357051,0.0087669976055622,0.0243070628494024,0.0085341893136501,0.1206353604793548,0.0032201500143855,0.0063977716490626,0.0113984942436218,0.0575235597789287
120,4096,0.0017782794100389,128,CONTROL,,331906,,,0.8676331941623893,,,,,,,,,,
121,4096,0.0017782794100389,128,GMC,532352.0,364930,0.6448832,0.6203639019119347,0.920402169223987,0.0253469869494437,0.0724552869796752,0.0058439690619707,0.0226022955030202,0.0065826866775751,0.078785978257656,0.0056637846864759,0.004673243034631,0.0122636137530207,0.0514190942049026
122,4096,0.0017782794100389,128,ICEH,217217.0,381442,0.38176253,0.6297727734678746,0.9193006881233056,0.03780934587121,0.0057107829488813,0.0009330085013061,0.0686337351799011,0.0140974568203091,0.1698518246412277,0.0001199026373797,0.0003066941280849,0.0002803178213071,0.1016173288226127
123,4096,0.0017782794100389,128,MCN,184064.0,331906,0.3003179,0.6998265662597551,0.8714914600889474,0.0335307456552982,0.0129152927547693,0.0033859324175864,0.0304843075573444,0.0168626774102449,0.1627469509840011,0.0010287214536219,0.0013670074986293,0.0021873482037335,0.129489317536354
124,4096,0.0017782794100389,128,SCARF,397696.0,381442,0.42579356,0.5831506293220405,0.926239375977557,,,,,,,,,,
125,4096,0.0017782794100389,128,SUBTAB,249984.0,250242,0.3461698,0.5933891613533004,0.7724221288634314,,,,,,,,,,
126,4096,0.0031622776601683,32,CLIP,11201.0,21538,0.21309513,0.7848678509018638,0.8183004520689456,0.0270578283816575,0.0273655429482459,0.023158149793744,0.0230683740228414,0.008170885965228,0.0975902676582336,0.0030097775161266,0.0124625470489263,0.0149423861876129,0.0540979802608489
127,4096,0.0031622776601683,32,CONTROL,,21538,,,0.8061885746729117,,,,,,,,,,
128,4096,0.0031622776601683,32,GMC,504512.0,183202,0.53627455,0.6255962221712875,0.8527178316946916,0.0240047499537467,0.062069434672594,0.006773613858968,0.0227186512202024,0.0055437516421079,0.075298435986042,0.0066546094603836,0.0049704643897712,0.0097343921661376,0.0508183687925338
129,4096,0.0031622776601683,32,ICEH,204833.0,215170,0.37548766,0.567423722520689,0.8631033064561513,0.0341913104057311,0.0278428997844457,0.0010654882062226,0.2855308949947356,0.0185397379100322,0.1759496629238128,0.0159157551825046,0.0016755369724705,0.0067549301311373,0.0307158641517162
130,4096,0.0031622776601683,32,MCN,15296.0,21538,0.28743234,0.7019187768950066,0.8048910993231628,0.0549719147384166,0.0249060206115245,0.0045797945931553,0.0320110917091369,0.0092498222365975,0.1163229420781135,0.0028728884644806,0.0030277676414698,0.0049087349325418,0.1208128109574318
131,4096,0.0031622776601683,32,SCARF,360640.0,353410,0.41289872,0.5571354872928604,0.911413258465808,,,,,,,,,,
132,4096,0.0031622776601683,32,SUBTAB,182112.0,182178,0.31653103,0.5782242499375324,0.7246032103941233,,,,,,,,,,
133,4096,0.0031622776601683,64,CLIP,42881.0,84034,0.17580085,0.7808659928403971,0.8493487364821672,0.0247240029275417,0.022184781730175,0.0078166956081986,0.0213714092969894,0.0079771783202886,0.086221046745777,0.0027825236320495,0.0093463165685534,0.0109708849340677,0.0634351074695587
134,4096,0.0031622776601683,64,CONTROL,,84034,,,0.8406147675230888,,,,,,,,,,
135,4096,0.0031622776601683,64,GMC,511744.0,221250,0.6014745,0.6473215842148838,0.8891126780848874,0.0244491193443536,0.0729242488741874,0.0061157909221947,0.0202473197132348,0.0060181505978107,0.0784302055835723,0.0075820903293788,0.0052129789255559,0.0100395763292908,0.0705148428678512
