,batch_size,learning_rate,latent_dim,model_type,embedder_params,predictor_params,kmeans_perf,knn_perf,predictor_perf,Month,DayofMonth,CRSDepTime,CRSArrTime,Distance
175,4096,0.01,64,CLIP,15617.0,36225,0.35774812,0.0187338981777429,0.0171001739799976,0.0873682706869524,0.0488470329798216,0.0098460353910922,0.0154543370008468,0.2282427996397018
176,4096,0.01,64,CONTROL,,36225,,,0.0170026663690805,,,,,
177,4096,0.01,64,GMC,206080.0,88833,0.64626235,0.0188514571636915,0.0171307548880576,0.0848782974519707,0.0323925374314339,0.0280756521970033,0.03147479519248,0.2884902358055114
178,4096,0.01,64,ICEH,97089.0,117697,0.30960202,0.0187287870794534,0.017504010349512,0.0779802407091481,0.0328344273594879,0.0152596253901719,0.010564905591309,0.0137752341106533
179,4096,0.01,64,MCN,23808.0,36225,0.2800629,0.0187040157616138,0.01697095669806,0.0887313918322401,0.0416864074724728,0.0089898649603128,0.0135257206857204,0.1004006639122962
180,4096,0.01,64,SCARF,179200.0,166849,0.34018192,0.019344625994563,0.0170675441622733,,,,,
181,4096,0.01,64,SUBTAB,72384.0,72449,0.3920001,0.0189458355307578,0.0171817913651466,,,,,
182,4096,0.01,128,CLIP,55809.0,137985,0.18764816,0.0186033584177493,0.0170576199889182,0.092332426993255,0.0431931415096221,0.0084479376673698,0.0121953701600432,0.0523820370435714
183,4096,0.01,128,CONTROL,,137985,,,0.017024241387844,,,,,
184,4096,0.01,128,GMC,226688.0,171009,0.44832194,0.0187668707221746,0.0170719865709543,0.0795427021118731,0.0304162023745559,0.0140377022325992,0.015864610671997,0.022023482248187
185,4096,0.01,128,ICEH,105345.0,187521,0.35352564,0.0187894105911254,0.0219588205218314,0.0779456634517999,0.0350596478187897,0.0125681748613714,0.0084781600162386,0.0123297525569796
186,4096,0.01,128,MCN,72192.0,137985,0.18498932,0.0187617558985948,0.0169542264193296,0.0880954592406813,0.0446039113876751,0.0113607216626405,0.0132519854232668,0.1594139486551284
187,4096,0.01,128,SCARF,203904.0,187521,0.8400298,0.0190882384777069,0.016994647681713,,,,,
188,4096,0.01,128,SUBTAB,105344.0,105473,0.3424463,0.0188336335122585,0.0172373615205287,,,,,
